,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백
29,현대,그랜저HG,4700000,12년05월(12년형),"258,918km",LPG,오토,정보없음,대형,0cc,검정,없음,없음,없음,사고있음,없음,없음,있음,5회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,현대,그랜저IG,20400000,17년07월(18년형),"100,088km",가솔린,오토,11.0Km,대형,"2,359cc",다크그레이,없음,없음,없음,사고있음,없음,없음,있음,3회,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
31,현대,그랜저HG,12300000,11년06월(11년형),"49,299km",가솔린,오토,정보없음,대형,"2,359cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
32,현대,그랜저IG,27800000,18년08월(19년형),"16,900km",가솔린,오토,정보없음,대형,"2,359cc",쥐색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1
33,현대,그랜저HG,11500000,12년02월(12년형),"95,301km",가솔린,오토,10.4Km,대형,0cc,검정색,정보없음,없음,없음,사고없음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,현대,그랜저HG,10700000,11년11월(12년형),"162,048km",LPG,오토,정보없음,대형,"2,999cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,3회,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
35,현대,뉴그랜저,3000000,93년07월(93년형),"227,457km",가솔린,오토,정보없음,대형,"1,997cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,5회,짧음,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
36,현대,그랜저IG,28000000,18년12월(19년형),"30,000km",LPG,오토,7.4Km,중형,0cc,회색,정보없음,없음,1 건,사고없음,없음,없음,없음,2회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,현대,그랜저 하이브리드,13500000,15년05월(15년형),"139,113km",하이브리드(가솔린),오토,16.0Km,대형,"2,359cc",검정색,없음,없음,없음,사고없음,없음,없음,있음,3회,많음,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1
38,현대,그랜저IG 하이브리드,33900000,18년02월(18년형),"30,000km",하이브리드(가솔린),오토,16.2Km,대형,"2,359cc",쥐색,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
39,현대,그랜저IG,22000000,17년04월(18년형),"81,911km",가솔린,오토,11.2Km,대형,"2,359cc",판테라 그레이,없음,없음,없음,사고있음,없음,없음,있음,1회,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
40,현대,그랜저HG,10900000,12년09월(12년형),"144,409km",LPG,오토,정보없음,대형,"2,998cc",검정,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,현대,그랜저 뉴 럭셔리,3300000,08년07월(09년형),"184,765km",LPG,오토,정보없음,대형,"2,656cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,14회,보통,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42,현대,그랜저TG,1500000,06년06월(06년형),"196,952km",가솔린,오토,정보없음,대형,"2,656cc",검정,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
43,현대,그랜저HG,12700000,14년03월(14년형),"82,659km",가솔린,오토,10.4Km,대형,"3,000cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,1회,보통,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1
44,현대,그랜저IG,21400000,16년12월(17년형),"54,814km",가솔린,오토,11.2Km,대형,"2,999cc",검정,없음,없음,없음,사고있음,없음,없음,있음,없음,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
45,현대,그랜저TG,3200000,06년02월(06년형),"85,235km",가솔린,오토,정보없음,대형,"2,999cc",은색,없음,없음,없음,사고있음,없음,없음,없음,4회,짧음,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
46,현대,그랜저 뉴 럭셔리,4300000,09년01월(09년형),"109,930km",가솔린,오토,10.6Km,대형,0cc,검정색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
47,현대,그랜저IG,21500000,17년06월(18년형),"99,223km",LPG,오토,7.4Km,대형,"3,000cc",다크그레이,없음,없음,1 건,사고있음,없음,없음,있음,2회,많음,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
48,현대,그랜저HG,12900000,11년06월(11년형),"69,529km",가솔린,오토,정보없음,대형,0cc,회색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
49,현대,그랜저HG,8900000,12년02월(12년형),"145,553km",가솔린,오토,10.4Km,대형,0cc,검정색,정보없음,없음,없음,사고있음,없음,없음,없음,5회,많음,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
50,현대,그랜저HG,9000000,16년02월(16년형),"170,475km",가솔린,오토,10.4Km,대형,"2,995cc",검정,없음,없음,없음,사고없음,없음,없음,있음,없음,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
51,현대,그랜저TG,2300000,06년11월(07년형),"154,507km",LPG,오토,정보없음,대형,"2,656cc",은색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
52,현대,그랜저HG,15900000,14년09월(15년형),"90,690km",디젤,오토,13.8Km,대형,"2,200cc",회색,없음,없음,없음,사고없음,없음,없음,없음,1회,보통,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0
53,현대,그랜저HG,14200000,15년12월(16년형),"61,975km",디젤,오토,14.0Km,대형,"2,199cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,3회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,현대,그랜저 뉴 럭셔리,4500000,09년08월(10년형),"82,724km",가솔린,오토,정보없음,대형,0cc,은색,정보없음,없음,1 건,사고있음,없음,없음,없음,3회,짧음,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
55,현대,그랜저TG,2500000,07년03월(07년형),"146,120km",가솔린,오토,정보없음,대형,0cc,은색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
56,현대,그랜저HG,16200000,16년10월(17년형),"41,054km",LPG,오토,정보없음,대형,"2,999cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,1회,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
57,현대,그랜저 하이브리드,19500000,16년06월(17년형),"75,000km",기타,오토,정보없음,대형,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
58,현대,그랜저HG,11800000,14년12월(15년형),"179,294km",LPG,오토,정보없음,대형,"2,999cc",회색,없음,1 건,없음,사고없음,없음,없음,없음,없음,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
59,현대,그랜저HG,18800000,15년02월(15년형),"98,434km",LPG,오토,정보없음,대형,"3,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
60,현대,그랜저HG,9000000,13년08월(14년형),"147,483km",가솔린,오토,11.3Km,대형,"2,359cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,7회,많음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
61,현대,그랜저HG,8400000,13년02월(13년형),"235,973km",LPG,오토,정보없음,대형,"2,998cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,4회,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
62,현대,그랜저HG,11290000,11년03월(11년형),"111,783km",가솔린,오토,정보없음,대형,"2,999cc",흑장미,정보없음,없음,없음,사고있음,없음,없음,없음,1회,보통,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
63,현대,그랜저 하이브리드,21300000,15년07월(16년형),"47,369km",하이브리드(가솔린),오토,16.0Km,대형,"2,359cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,1회,짧음,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
64,현대,그랜저IG 하이브리드,27500000,17년09월(18년형),"61,900km",하이브리드(가솔린),오토,16.2Km,대형,"2,400cc",검정,없음,없음,없음,사고없음,없음,없음,없음,3회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,현대,그랜저HG,10900000,15년03월(15년형),"99,928km",디젤,오토,14.0Km,대형,"2,199cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
66,현대,그랜저HG,10700000,15년04월(15년형),"138,296km",가솔린,오토,11.3Km,대형,"2,359cc",검정색,없음,없음,없음,사고없음,없음,없음,있음,2회,많음,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1
67,현대,뉴그랜저XG,1550000,05년05월(05년형),"98,846km",가솔린,오토,정보없음,대형,"2,493cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,현대,그랜저HG,13990000,16년03월(16년형),"74,888km",가솔린,오토,11.3Km,대형,"2,400cc",은색,없음,없음,없음,사고있음,없음,없음,있음,2회,많음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
69,현대,뉴그랜저XG,1400000,03년04월(03년형),"128,230km",가솔린,오토,정보없음,대형,"1,998cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
70,현대,그랜저HG,16500000,15년05월(15년형),"76,000km",가솔린,오토,11.3Km,대형,"2,359cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,2회,보통,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
71,현대,그랜저 하이브리드,11600000,15년08월(16년형),"174,303km",하이브리드(가솔린),오토,16.0Km,대형,"2,359cc",검정,없음,없음,없음,사고있음,없음,없음,있음,1회,많음,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
72,현대,그랜저TG,3800000,07년12월(08년형),"115,336km",가솔린,오토,정보없음,대형,"2,656cc",검정,없음,없음,없음,사고있음,없음,없음,없음,4회,짧음,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
73,현대,그랜저HG,10300000,11년10월(12년형),"124,884km",가솔린,오토,10.4Km,대형,"2,999cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,4회,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
74,현대,그랜저,7000000,89년07월(89년형),"61,857km",가솔린,오토,정보없음,대형,"2,399cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,3회,짧음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75,현대,그랜저HG,14500000,15년04월(15년형),"70,000km",가솔린,오토,10.4Km,대형,"3,000cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
76,현대,그랜저HG,8600000,11년03월(11년형),"119,767km",가솔린,오토,정보없음,대형,"2,999cc",회색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
77,현대,그랜저 뉴 럭셔리,2800000,08년04월(09년형),"128,242km",가솔린,오토,정보없음,대형,"2,700cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
78,현대,그랜저IG,28500000,17년02월(17년형),"38,551km",가솔린,오토,9.9Km,대형,"3,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
79,현대,그랜저TG,3800000,06년07월(06년형),"151,200km",가솔린,오토,정보없음,대형,"3,300cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
