,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백
1119,현대,포터2,8500000,16년01월(16년형),"203,350km",디젤,오토,정보없음,트럭,0cc,초록색,정보없음,없음,없음,사고없음,없음,없음,있음,1회,많음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1120,현대,포터2,15500000,16년02월(16년형),"18,692km",디젤,오토,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,3회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,현대,포터2,5200000,10년11월(11년형),"263,000km",디젤,수동,정보없음,트럭,"1,000cc",파랑,없음,없음,없음,사고있음,없음,없음,없음,2회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,현대,포터2,12500000,14년08월(15년형),"97,000km",디젤,오토,정보없음,트럭,"1,000cc",흰색,없음,없음,1 건,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,현대,포터2,12200000,18년02월(18년형),"99,000km",디젤,수동,정보없음,트럭,"1,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,현대,뉴포터,2700000,03년12월(04년형),"63,000km",디젤,수동,정보없음,트럭,"2,607cc",노랑색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,현대,포터2,9900000,15년03월(15년형),"146,800km",디젤,수동,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,현대,포터2,9300000,15년07월(16년형),"161,500km",디젤,수동,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,현대,포터2,4000000,10년12월(11년형),"177,281km",디젤,수동,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,현대,포터2,16300000,17년07월(18년형),"80,000km",디젤,오토,정보없음,트럭,"1,000cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,현대,포터2,7500000,14년08월(15년형),"135,200km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1130,현대,포터2,10000000,13년12월(14년형),"75,035km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,6회,짧음,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1131,현대,포터2,8700000,11년06월(12년형),"100,000km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,현대,포터2,10500000,14년02월(14년형),"124,000km",디젤,수동,정보없음,트럭,"1,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,현대,포터2,6200000,09년08월(10년형),"260,000km",디젤,오토,정보없음,트럭,"1,000cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,2회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,현대,포터2,14490000,17년09월(18년형),"128,188km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,현대,포터2,2800000,04년03월(04년형),"264,573km",디젤,수동,정보없음,트럭,0cc,초록색,정보없음,없음,없음,사고없음,없음,없음,없음,3회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,현대,포터2,14300000,18년03월(18년형),"46,272km",디젤,수동,정보없음,트럭,0cc,초록색,정보없음,없음,1 건,사고없음,없음,없음,없음,없음,많음,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1137,현대,포터2,4900000,09년07월(10년형),"103,000km",디젤,수동,정보없음,트럭,0cc,파랑색,정보없음,없음,없음,사고없음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,현대,포터2,10400000,16년03월(16년형),"66,331km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,현대,포터2,8500000,14년09월(15년형),"174,262km",디젤,오토,정보없음,트럭,"2,497cc",청색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,현대,포터2,5400000,07년05월(07년형),"210,000km",디젤,오토,정보없음,트럭,"1,000cc",파랑,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,현대,포터2,17300000,19년07월(19년형),"9,462km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,1 건,사고없음,없음,없음,없음,없음,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,현대,포터2,13500000,18년06월(18년형),"47,017km",디젤,오토,정보없음,트럭,0cc,초록색,정보없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1143,현대,포터2,12300000,17년01월(17년형),"47,233km",디젤,수동,정보없음,트럭,0cc,초록색,정보없음,없음,없음,사고없음,없음,없음,없음,없음,보통,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1144,현대,포터2,4700000,08년07월(08년형),"141,126km",디젤,수동,정보없음,트럭,0cc,초록색,정보없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,현대,포터2,5400000,11년03월(11년형),"200,000km",디젤,수동,정보없음,트럭,0cc,초록색,정보없음,없음,없음,사고없음,없음,없음,없음,4회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,현대,포터2,8900000,13년04월(14년형),"53,000km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,현대,포터2,4900000,11년05월(12년형),"185,292km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,5회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,현대,뉴포터,2300000,01년09월(01년형),"295,830km",디젤,수동,정보없음,트럭,0cc,흰색,없음,없음,없음,사고있음,없음,없음,없음,7회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,현대,포터2,6500000,08년03월(08년형),"190,000km",디젤,오토,정보없음,트럭,"1,000cc",파랑,없음,없음,없음,사고있음,없음,없음,있음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,현대,포터2,11200000,14년07월(15년형),"45,995km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,현대,포터2,5300000,07년11월(08년형),"82,462km",디젤,수동,정보없음,트럭,0cc,초록색,정보없음,없음,없음,사고없음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,현대,포터2,5000000,10년10월(10년형),"171,352km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,있음,6회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,현대,포터2,15990000,19년01월(19년형),"6,000km",디젤,오토,정보없음,트럭,"1,000cc",흰색,없음,없음,1 건,사고없음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,현대,포터2,13900000,17년07월(18년형),"32,000km",디젤,수동,정보없음,트럭,"1,000cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,현대,포터2,7500000,14년02월(14년형),"180,250km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,현대,포터2,4500000,11년11월(12년형),"200,922km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,4회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,현대,포터2,5300000,09년11월(09년형),"146,742km",디젤,오토,정보없음,트럭,0cc,빨강색,정보없음,없음,없음,사고있음,없음,없음,없음,8회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,현대,포터2,13000000,19년01월(19년형),"47,849km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,현대,포터2,7800000,16년01월(16년형),"158,860km",디젤,수동,정보없음,트럭,0cc,초록색,정보없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,현대,포터2,2900000,05년11월(06년형),"220,000km",디젤,수동,정보없음,트럭,"2,476cc",파랑색,없음,없음,없음,사고없음,없음,없음,없음,11회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,현대,포터2,6900000,20년09월(20년형),"394,224km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,있음,없음,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,현대,포터2,16500000,19년03월(19년형),"9,894km",디젤,오토,정보없음,트럭,0cc,초록색,정보없음,없음,1 건,사고있음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,현대,포터2,8700000,14년03월(15년형),"112,022km",디젤,수동,정보없음,트럭,0cc,초록색,정보없음,없음,1 건,사고없음,없음,없음,없음,4회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,현대,포터2,18900000,20년06월(20년형),"1,263km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1165,현대,포터2,15900000,18년03월(18년형),"63,467km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,현대,포터2,11500000,15년06월(16년형),"141,501km",디젤,오토,정보없음,트럭,0cc,초록색,정보없음,없음,없음,사고있음,없음,없음,없음,2회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,현대,포터2,10500000,13년06월(14년형),"62,403km",디젤,수동,정보없음,트럭,0cc,초록색,정보없음,없음,없음,사고없음,없음,없음,없음,3회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,현대,포터2,12300000,16년03월(16년형),"90,524km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,1 건,사고없음,없음,없음,없음,2회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,현대,포터2,7100000,14년06월(15년형),"117,835km",디젤,수동,정보없음,트럭,"2,497cc",청색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1170,현대,포터2,6400000,09년05월(09년형),"205,000km",디젤,오토,정보없음,트럭,"1,000cc",파랑,없음,없음,없음,사고있음,없음,없음,없음,6회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,현대,포터2,12500000,13년06월(13년형),"143,396km",디젤,오토,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,4회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,현대,포터2,4600000,06년06월(06년형),"61,788km",디젤,수동,정보없음,트럭,0cc,청색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,현대,포터2,11500000,17년02월(17년형),"79,800km",디젤,수동,정보없음,트럭,"2,497cc",파랑색,없음,없음,없음,사고없음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,현대,포터2,6700000,12년12월(13년형),"151,351km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,2회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,현대,포터2,1300000,04년09월(04년형),"651,000km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,4회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,현대,포터2,4700000,10년05월(11년형),"267,165km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,없음,2회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,현대,포터2,5100000,10년01월(10년형),"211,957km",디젤,수동,정보없음,트럭,0cc,초록색,정보없음,없음,없음,사고있음,없음,없음,있음,4회,많음,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,현대,포터2,6300000,11년05월(12년형),"168,500km",디젤,수동,정보없음,트럭,0cc,초록색,정보없음,없음,없음,사고있음,없음,없음,없음,2회,보통,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,현대,포터2,4500000,10년05월(10년형),"128,000km",디젤,수동,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,6회,짧음,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1180,현대,포터,7400000,14년05월(15년형),"117,000km",디젤,수동,정보없음,특수,"2,607cc",파랑,없음,없음,1 건,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,현대,포터2,13800000,17년06월(18년형),"75,896km",디젤,수동,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,3회,많음,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1182,현대,포터2,8000000,14년08월(15년형),"161,641km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,없음,1회,많음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1183,현대,포터2,6300000,09년12월(10년형),"83,646km",디젤,수동,정보없음,트럭,"2,497cc",청색,없음,없음,없음,사고없음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,현대,포터2,14900000,15년02월(15년형),"44,443km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,없음,5회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,현대,포터2,9200000,15년07월(16년형),"158,000km",디젤,수동,정보없음,트럭,"2,497cc",흰색투톤,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,현대,포터2,6900000,11년09월(12년형),"147,938km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,없음,1회,보통,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1187,현대,포터2,5700000,11년05월(11년형),"119,666km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,5회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,현대,포터2,15900000,19년02월(19년형),"37,818km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,없음,없음,많음,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1189,현대,포터2,4000000,12년07월(13년형),"260,114km",디젤,수동,정보없음,트럭,"2,500cc",파랑색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1190,현대,포터2,7500000,13년02월(13년형),"84,516km",디젤,수동,정보없음,트럭,"2,500cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,4회,짧음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1191,현대,포터2,10700000,16년09월(17년형),"109,100km",디젤,오토,정보없음,트럭,"2,500cc",파랑색,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1192,현대,포터2,12500000,16년07월(17년형),"106,619km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,1 건,사고없음,없음,없음,없음,없음,많음,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1193,현대,포터2,8500000,14년04월(14년형),"121,423km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,1 건,사고있음,없음,없음,없음,3회,보통,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,현대,포터2,7900000,12년04월(12년형),"96,422km",디젤,수동,정보없음,트럭,"2,497cc",흰색,정보없음,없음,없음,사고있음,없음,없음,없음,5회,짧음,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,현대,뉴포터,3900000,03년07월(03년형),"69,235km",디젤,수동,정보없음,트럭,0cc,초록색,정보없음,없음,없음,사고없음,없음,없음,없음,2회,짧음,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,현대,포터2,7500000,12년11월(13년형),"157,000km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,1 건,사고있음,없음,없음,없음,2회,보통,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1197,현대,포터2,11500000,16년05월(16년형),"188,683km",디젤,오토,정보없음,트럭,0cc,흰색,없음,없음,없음,사고있음,없음,없음,있음,3회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,현대,포터2,15200000,17년01월(17년형),"42,596km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,3 건,없음,사고있음,없음,없음,있음,1회,보통,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,현대,포터2,12800000,18년07월(18년형),"85,500km",디젤,오토,정보없음,트럭,0cc,초록색,정보없음,없음,없음,사고있음,없음,없음,있음,3회,많음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1200,현대,포터2,5900000,11년06월(12년형),"130,000km",디젤,수동,정보없음,트럭,"2,497cc",감청,없음,없음,없음,사고없음,없음,없음,있음,4회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,현대,포터2,16900000,18년09월(18년형),"5,300km",디젤,오토,정보없음,트럭,"1,000cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,현대,포터2,13800000,17년02월(17년형),"67,000km",디젤,오토,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1203,현대,포터2,5800000,09년08월(10년형),"83,620km",디젤,수동,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1204,현대,포터2,4900000,11년11월(12년형),"180,609km",디젤,수동,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,3회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,현대,포터2,12500000,16년03월(16년형),"61,864km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,1 건,사고없음,없음,없음,없음,1회,보통,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1206,현대,포터2,10500000,12년10월(13년형),"77,813km",디젤,수동,정보없음,트럭,0cc,초록색,정보없음,없음,없음,사고있음,없음,없음,없음,5회,짧음,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,현대,포터2,4700000,09년12월(10년형),"176,700km",디젤,수동,정보없음,트럭,0cc,초록색,정보없음,없음,없음,사고있음,없음,없음,없음,2회,보통,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1208,현대,포터2,4800000,08년04월(08년형),"188,345km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,현대,포터2,15500000,17년03월(17년형),"53,000km",디젤,수동,정보없음,트럭,0cc,흰색,없음,없음,1 건,사고없음,없음,없음,없음,2회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,현대,포터2,10800000,16년07월(17년형),"72,526km",디젤,수동,정보없음,트럭,"2,498cc",흰색투톤,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,현대,포터2,10000000,12년03월(12년형),"79,479km",디젤,오토,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,현대,포터2,16300000,18년07월(18년형),"18,305km",디젤,오토,정보없음,트럭,0cc,파랑색,정보없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,현대,포터2,7200000,10년02월(10년형),"73,343km",디젤,수동,정보없음,트럭,"2,459cc",초록색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,현대,포터2,7000000,08년04월(08년형),"97,000km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,있음,1회,짧음,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1215,현대,포터2,10300000,13년08월(14년형),"142,576km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,1 건,사고있음,없음,없음,없음,2회,보통,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1216,현대,포터2,18500000,18년10월(18년형),"37,000km",디젤,오토,정보없음,트럭,"2,380cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,현대,포터2,10400000,16년05월(17년형),"114,053km",디젤,오토,정보없음,트럭,"2,497cc",파랑색,없음,없음,없음,사고있음,없음,없음,없음,3회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,현대,포터2,4600000,10년10월(11년형),"313,848km",디젤,수동,정보없음,트럭,0cc,초록색,정보없음,없음,없음,사고있음,없음,없음,없음,2회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,현대,포터2,13400000,18년02월(18년형),"88,688km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,1 건,사고없음,없음,없음,없음,1회,많음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1220,현대,포터2,13200000,16년03월(17년형),"35,000km",디젤,오토,정보없음,트럭,"1,000cc",파랑,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,현대,포터2,8500000,14년08월(15년형),"79,999km",디젤,수동,정보없음,트럭,"2,200cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,11회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,현대,포터2,18800000,19년06월(19년형),"70,050km",디젤,오토,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1223,현대,포터2,13200000,16년11월(17년형),"40,000km",디젤,오토,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1224,현대,포터2,7400000,11년04월(11년형),"172,330km",디젤,오토,정보없음,트럭,0cc,초록색,정보없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,현대,포터2,13500000,16년12월(17년형),"87,737km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,있음,5회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,현대,포터2,10500000,14년01월(14년형),"69,500km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,없음,3회,짧음,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1227,현대,포터2,16900000,19년07월(19년형),"10,026km",디젤,오토,정보없음,트럭,"2,500cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,현대,포터2,3300000,09년09월(09년형),"165,758km",디젤,수동,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,3회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,현대,포터2,8900000,12년09월(13년형),"109,213km",디젤,수동,정보없음,트럭,"2,476cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,현대,포터2,4800000,10년02월(10년형),"229,998km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,1 건,사고없음,없음,없음,없음,2회,많음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1231,현대,포터2,10300000,16년04월(17년형),"84,477km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
