,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백
58,현대,그랜드스타렉스,16400000,15년03월(15년형),"74,788km",디젤,오토,정보없음,승합,"2,497cc",노랑색,없음,없음,없음,사고있음,없음,없음,없음,4회,보통,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
59,현대,그랜드스타렉스,13300000,15년10월(16년형),"117,671km",디젤,오토,정보없음,승합,"2,497cc",회색,없음,없음,1 건,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,현대,그랜드스타렉스,7500000,10년06월(11년형),"132,200km",디젤,오토,정보없음,승합,"2,450cc",회색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
61,현대,그랜드스타렉스,6600000,10년11월(11년형),"165,388km",디젤,오토,정보없음,승합,"2,497cc",은색,없음,없음,1 건,사고없음,없음,없음,있음,3회,보통,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
62,현대,스타렉스,2900000,07년01월(07년형),"249,822km",디젤,오토,정보없음,승합,0cc,은색,정보없음,없음,없음,사고있음,없음,없음,없음,5회,보통,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63,현대,그랜드스타렉스,10600000,14년08월(15년형),"128,675km",디젤,오토,정보없음,승합,"2,500cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,3회,많음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64,현대,그랜드스타렉스,16200000,17년03월(17년형),"74,244km",디젤,오토,정보없음,승합,"2,500cc",검정색,없음,없음,없음,사고없음,없음,없음,있음,1회,많음,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65,현대,그랜드스타렉스,7300000,11년02월(11년형),"201,736km",디젤,오토,정보없음,승합,"2,497cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,3회,많음,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
66,현대,그랜드스타렉스,4990000,09년08월(09년형),"159,200km",디젤,수동,정보없음,승합,"2,500cc",은색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
67,현대,그랜드스타렉스,11200000,09년02월(09년형),"67,936km",디젤,오토,정보없음,승합,"2,500cc",노랑색,없음,없음,없음,사고있음,없음,없음,없음,4회,짧음,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
